0.324004,0.143164,1.23517,0.123767,-0.024357,0.0244817,0.0602188,
0.322975,0.14381,1.23358,-0.0267123,0.0172951,-0.0108636,0.0594836,
0.315239,0.146992,1.23881,0.0847937,0.125504,-0.0516263,0.0616392,
0.317345,0.150663,1.23088,-0.121465,-0.0322882,-0.0562674,0.0652318,
0.325813,0.150372,1.225,-0.0915985,-0.131704,0.00452606,0.0642921,
0.322051,0.150133,1.22978,0.0647203,0.0508381,0.00322176,0.0740026,
0.320825,0.150494,1.23298,0.0362198,0.0138756,-0.00408262,0.0883313,
0.319903,0.150165,1.22799,-0.0574842,0.0106169,0.00378781,0.0868621,
0.321503,0.148974,1.22471,-0.0469082,-0.022886,0.0170344,0.0699247,
0.328813,0.149874,1.22581,0.0125047,-0.083492,-0.0102838,0.0875523,
0.323927,0.148761,1.2283,0.0320402,0.0626767,0.0142813,0.077958,
0.325188,0.149087,1.23124,0.0361008,-0.0155012,-0.00401466,0.0813676,
0.321367,0.149533,1.23056,-0.00908426,0.0510373,-0.00595468,0.0748777,
0.325749,0.149651,1.22925,-0.019723,-0.0661457,-0.00178251,0.0662502,
0.325877,0.149611,1.22862,-0.00941072,-0.00189782,0.000603251,0.0676819,
0.324326,0.14952,1.22789,-0.00828627,0.0176897,0.00103171,0.0876849,
0.32621,0.148477,1.23506,0.0930812,-0.0244423,0.0135424,0.0770509,
0.325902,0.149322,1.23262,-0.0342511,0.00431948,-0.0118772,0.0712099,
0.323743,0.149029,1.23,-0.0286919,0.0235744,0.00320057,0.0915886,
0.324492,0.149453,1.2248,-0.0601444,-0.00866372,-0.00489625,0.0864413,
0.326895,0.149171,1.22856,0.0542842,-0.0346877,0.00405669,0.0692845,
0.326816,0.149918,1.22785,-0.00828635,0.000922801,-0.0087481,0.0853247,
0.32448,0.150178,1.22753,-0.00468241,0.0344734,-0.00383392,0.0677717,
0.325616,0.149426,1.22979,0.0245133,-0.0123216,0.00814782,0.0922181,
0.323645,0.149332,1.22694,-0.0321562,0.0221792,0.00105715,0.0888725,
0.323517,0.148937,1.23134,0.0490095,0.00142396,0.00439694,0.0899539,
0.326751,0.148966,1.22955,-0.0261046,-0.0470177,-0.000419882,0.0687775,
0.320032,0.149779,1.23336,0.043085,0.0760572,-0.00920088,0.0883425,
0.327763,0.14938,1.23084,-0.0375105,-0.115141,0.00593485,0.0671486,
0.321086,0.149481,1.22629,-0.0642087,0.0942135,-0.00141838,0.0708716,
0.328062,0.150463,1.22619,-0.00136166,-0.0969411,-0.0136483,0.0719637,
0.327354,0.149908,1.23138,0.0575244,0.00785871,0.00615063,0.0901876,
0.325128,0.150504,1.2263,-0.057177,0.025056,-0.00670992,0.0888195,
0.324318,0.148847,1.23484,0.133407,0.01266,0.0258797,0.064021,
0.323916,0.15009,1.22879,-0.0757233,0.00502391,-0.0155503,0.0799291,
0.324435,0.15012,1.23019,0.0171293,-0.00632046,-0.000369253,0.0821625,
0.329999,0.149621,1.2282,-0.0222438,-0.0620477,0.00557159,0.0896596,
0.323854,0.150058,1.23082,0.0305411,0.0716738,-0.00510392,0.0857269,
0.325319,0.149917,1.23264,0.0250528,-0.0201691,0.00195317,0.0726073,
0.326144,0.150179,1.22472,-0.0912317,-0.00950871,-0.00302361,0.0867769,
0.329114,0.149171,1.22928,0.0706224,-0.0459719,0.0156068,0.064616,
0.324954,0.149592,1.22875,-0.0071929,0.0565691,-0.00572653,0.0735518,
0.331234,0.149823,1.2285,-0.00293094,-0.07145,-0.00263307,0.0878937,
0.324795,0.150324,1.23057,0.0206325,0.0640697,-0.00498122,0.100492,
0.322684,0.149385,1.23579,0.0671836,0.0271847,0.012092,0.0776469,
0.323067,0.150079,1.23294,-0.0405666,-0.00546177,-0.00990198,0.0701328,
0.32817,0.14947,1.23261,-0.0038524,-0.0593214,0.00708693,0.0860248,
0.327319,0.149512,1.22891,-0.0507161,0.0116924,-0.000582307,0.0728544,
0.325457,0.14998,1.22943,0.00591619,0.0211785,-0.00532769,0.0879131,
0.330541,0.149713,1.23191,0.0270946,-0.0556077,0.00292674,0.0914311,
0.326188,0.14962,1.22994,-0.0222348,0.0490313,0.00104339,0.0887737,
0.323111,0.150047,1.23235,0.0290295,0.0370534,-0.00513873,0.0830495,
0.32478,0.149997,1.2299,-0.0285789,-0.0195038,0.000589183,0.0855603,
0.3255,0.149313,1.23466,0.0640012,-0.00970363,0.00920964,0.074266,
0.327752,0.149299,1.23038,-0.0601848,-0.0317166,0.000198347,0.0709949,
0.32419,0.150657,1.23101,0.00946052,0.0534886,-0.0203952,0.0665948,
0.324604,0.149312,1.22986,-0.0134682,-0.00482724,0.0156875,0.0857415,
0.322422,0.15002,1.2297,-0.00115998,0.015903,-0.00516548,0.137196,
0.325402,0.149815,1.23071,0.0122931,-0.0362827,0.00250282,0.0821261,
0.329861,0.149732,1.22926,-0.017384,-0.0535743,0.000992594,0.0832284,
0.329569,0.150023,1.23269,0.0469596,0.00399274,-0.00398152,0.073029,
0.323198,0.150245,1.22816,-0.0491517,0.0691499,-0.00240978,0.0921361,
0.327244,0.149374,1.22915,0.0124024,-0.0506642,0.0109029,0.0798642,
0.3219,0.149591,1.23175,0.0310462,0.0639359,-0.00259051,0.0835912,
0.324007,0.149476,1.23105,-0.009973,-0.0302014,0.00164138,0.0697589,
0.330579,0.150191,1.22966,-0.0199369,-0.0941892,-0.010239,0.0697787,
0.323742,0.148771,1.23147,0.0213563,0.080666,0.016748,0.0847615,
0.325306,0.15005,1.23431,0.0413999,-0.0228512,-0.018672,0.0684764,
0.324916,0.14945,1.23408,-0.00332824,0.00561147,0.00861794,0.0695577,
0.325478,0.148985,1.23554,0.0165939,-0.00637462,0.00528066,0.0880892,
0.32177,0.149591,1.22895,-0.0975167,0.0548583,-0.00896852,0.067588,
0.321897,0.149555,1.23265,0.0539869,-0.00184995,0.000531846,0.0686437,
0.329205,0.149239,1.2344,0.0202349,-0.0845426,0.00364908,0.0864484,
0.324416,0.149623,1.23494,0.00622259,0.0552745,-0.00442962,0.0866494,
0.323162,0.150341,1.23096,-0.0580822,0.0183138,-0.0104816,0.0684709,
0.328924,0.149515,1.23103,0.00079282,-0.0675841,0.00968146,0.0852547,
0.328157,0.149938,1.22844,-0.0360987,0.0106906,-0.00589195,0.0717725,
0.326108,0.149409,1.23316,0.0523586,0.0227268,0.00587392,0.0901539,
0.32489,0.149818,1.23301,-0.00170102,0.0136185,-0.0045775,0.0894233,
0.324582,0.149973,1.23109,-0.0225325,0.00360277,-0.0018164,0.0853841,
0.322275,0.150249,1.23419,0.0349012,0.0259477,-0.00309667,0.0889257,
0.324937,0.148955,1.23642,0.0228703,-0.02725,0.0132411,0.0977013,
0.322599,0.149532,1.23728,0.0106799,0.0292812,-0.00722609,0.0798644,
0.325336,0.149964,1.22829,-0.106189,-0.0323439,-0.00510721,0.0846213,
0.321826,0.150205,1.22934,0.0154923,0.0520028,-0.00356569,0.0674831,
0.328015,0.149142,1.2334,0.0474545,-0.0722398,0.0124104,0.0856642,
0.323449,0.150035,1.22738,-0.068396,0.0518734,-0.0101541,0.0880074,
0.326939,0.150037,1.22931,0.0229883,-0.0416484,-2.13421e-05,0.0837846,
0.32022,0.149989,1.23468,0.067665,0.0846883,0.000611329,0.0793408,
0.324479,0.14932,1.23152,-0.0367532,-0.0496753,0.00779583,0.0857486,
0.323719,0.149393,1.23333,0.0208775,0.00881416,-0.000842884,0.0862371,
0.322291,0.150149,1.23286,-0.00664953,0.0204806,-0.010838,0.0697379,
0.321822,0.150275,1.23114,-0.017494,0.00476362,-0.00128738,0.0984668,
0.321166,0.149891,1.23693,0.0702098,0.00794958,0.00466471,0.0825061,
0.325376,0.149576,1.22958,-0.0840767,-0.0481642,0.00359736,0.0874098,
0.32202,0.149996,1.23515,0.0819522,0.0493723,-0.00617922,0.0679656,
0.324402,0.149841,1.23239,-0.0304004,-0.0261975,0.00170454,0.0908999,
0.325057,0.148996,1.22795,-0.0512031,-0.00756053,0.00974758,0.0866729,
0.327599,0.148811,1.23098,0.0441238,-0.036986,0.00269899,0.0687421,
0.323717,0.150159,1.23123,0.00317514,0.0509144,-0.0176819,0.076253,
0.322075,0.150072,1.23351,0.0307838,0.0221439,0.00117684,0.0741615,
0.325879,0.149643,1.22909,-0.0425787,-0.0366657,0.00413482,0.103761,
0.325777,0.148215,1.23727,0.100378,0.0012547,0.0175272,0.0814474,
0.322897,0.150369,1.2325,-0.0572383,0.0345724,-0.0258543,0.0833011,
0.323662,0.148726,1.23373,0.0180837,-0.0112314,0.0241414,0.0680698,
0.326614,0.149289,1.23296,-0.0053869,-0.0205464,-0.00391989,0.143709,
0.321171,0.148583,1.23384,0.00961971,0.0592617,0.00768509,0.0918509,
0.324644,0.149827,1.22981,-0.0426911,-0.0367897,-0.0131781,0.094396,
0.327179,0.149988,1.23333,0.0398941,-0.0287052,-0.00182331,0.0882966,
0.330685,0.149831,1.22932,-0.0473565,-0.0414134,0.00185376,0.084676,
0.326446,0.149505,1.23308,0.0540316,0.0610148,0.00469914,0.069487,
0.320919,0.149376,1.23234,-0.0108481,0.0809341,0.00187515,0.0682856,
0.323035,0.150407,1.23444,0.03025,-0.0304442,-0.0148253,0.0695158,
0.322287,0.149742,1.2297,-0.0525802,0.00830172,0.0073798,0.0900777,
0.328209,0.149362,1.23391,0.0470065,-0.0661364,0.0042481,0.0895416,
0.321845,0.150081,1.2325,-0.0150619,0.0680697,-0.00769348,0.0935036,
0.321854,0.150346,1.23326,0.00851265,-9.97104e-05,-0.00298107,0.0887699,
0.324861,0.1491,1.23516,0.028136,-0.0444936,0.0184315,0.0675913,
0.328148,0.149273,1.23234,-0.0321247,-0.0374778,-0.00196982,0.0877129,
0.324689,0.150062,1.23327,0.0101534,0.0377247,-0.008609,0.0917073,
0.322922,0.149706,1.23368,0.00536436,0.02315,0.0046737,0.076312,
0.327628,0.149543,1.23484,0.0135301,-0.0548632,0.00189296,0.085772,
0.328531,0.149904,1.23478,-0.000998531,-0.0133021,-0.00530218,0.0679298,
0.330855,0.149433,1.22843,-0.0627924,-0.0230071,0.00466131,0.101012,
0.325864,0.149663,1.23476,0.0797582,0.0629406,-0.00290584,0.0792993,
0.322957,0.150698,1.23085,-0.0545621,0.0405688,-0.0144396,0.0716474,
0.325498,0.150073,1.22494,-0.0819705,-0.0352564,0.00866798,0.0720545,
0.325975,0.148684,1.23559,0.118317,-0.00530034,0.0154417,0.0899692,
0.324167,0.149139,1.23429,-0.0139334,0.0194127,-0.00489183,0.0931112,
0.322771,0.150133,1.23472,0.00507871,0.016629,-0.0118328,0.0839606,
0.324627,0.150165,1.23295,-0.0251528,-0.0264784,-0.00045684,0.0700958,
0.326755,0.150092,1.23092,-0.0226778,-0.0237378,0.000814504,0.0896261,
0.323326,0.149526,1.23315,0.0244134,0.0374866,0.00618205,0.0914575,
0.329789,0.14962,1.22994,-0.0354457,-0.0713023,-0.00103087,0.0906471,
0.324552,0.149757,1.23262,0.0310512,0.0606789,-0.00159078,0.0863188,
0.327039,0.149298,1.23576,0.0464083,-0.0367343,0.00678509,0.0677033,
0.327372,0.14964,1.23126,-0.0477452,-0.0035311,-0.00362705,0.0942659,
0.327658,0.149066,1.23379,0.0293888,-0.00332409,0.00666757,0.086123,
0.326492,0.150117,1.23004,-0.0543417,0.016884,-0.0152205,0.0690817,
0.328117,0.149847,1.23231,0.025981,-0.0186115,0.0030915,0.0873342,
0.327217,0.149911,1.23201,-0.00399117,0.0121709,-0.000864659,0.0739837,
0.325393,0.150168,1.23189,-0.00142376,0.0208424,-0.00293505,0.0874964,
0.326069,0.149149,1.23517,0.0451876,-0.00931349,0.0140349,0.0725899,
0.324733,0.149485,1.23172,-0.0399763,0.0154777,-0.00388695,0.0863259,
0.32416,0.14948,1.23287,0.0155104,0.00773869,6.39828e-05,0.0740601,
0.32366,0.149467,1.23292,0.000637462,0.0054317,0.000137339,0.0920071,
0.326407,0.149134,1.2348,0.0262499,-0.0383911,0.00465791,0.0715577,
0.325041,0.150017,1.23353,-0.0134471,0.0144482,-0.00934548,0.0945461,
0.321875,0.149281,1.23533,0.0194011,0.0342426,0.00796654,0.0924498,
0.327589,0.149205,1.22928,-0.0831616,-0.0785824,0.00103831,0.072704,
0.326009,0.149089,1.23483,0.0616115,0.0175281,0.00129245,0.0901139,
0.322824,0.150253,1.2331,-0.0242377,0.0445334,-0.0162739,0.0715322,
0.327636,0.149617,1.23044,-0.0307693,-0.0557465,0.00736467,0.0863193,
0.326965,0.14992,1.22905,-0.0200599,0.00969824,-0.00436947,0.0691846,
0.323715,0.149968,1.23364,0.0553371,0.039174,-0.000583733,0.082964,
0.324177,0.148952,1.23265,-0.01335,-0.00620283,0.0136357,0.0744814,
0.326264,0.150362,1.2293,-0.0467298,-0.0291122,-0.0196498,0.0717198,
0.327136,0.149404,1.23054,0.0182671,-0.0128703,0.0141468,0.0676801,
0.32301,0.149967,1.23401,0.0385612,0.0457487,-0.00624024,0.0901677,
0.32526,0.149611,1.23251,-0.0169561,-0.0253804,0.00401644,0.0886328,
0.324644,0.149714,1.23341,0.00972752,0.00664714,-0.00110689,0.0926467,
0.325883,0.149496,1.23949,0.0676215,-0.0137706,0.00242064,0.0899744,
0.323497,0.15016,1.23678,-0.0299738,0.0263005,-0.00732478,0.0907219,
0.325668,0.149854,1.23179,-0.0645698,-0.0281179,0.00395978,0.0772195,
0.330658,0.149776,1.22913,-0.03882,-0.0727574,0.00114767,0.0685806,
0.32212,0.149692,1.23328,0.0623452,0.128026,0.00125257,0.0666916,
0.324222,0.149812,1.23235,-0.0113128,-0.0254457,-0.00144801,0.0825937,
0.329077,0.149175,1.23452,0.0268698,-0.0601022,0.00788825,0.0807807,
0.325229,0.149963,1.23168,-0.0407148,0.0550959,-0.0112891,0.0698336,
0.328079,0.149311,1.23225,0.00669471,-0.0333122,0.00762561,0.0855424,
0.325724,0.149782,1.23184,-0.00560353,0.0322763,-0.00646719,0.0729484,
0.322275,0.150306,1.23206,0.00310664,0.0486655,-0.0073934,0.0708739,
0.329733,0.149782,1.23181,-0.00283617,-0.0823789,0.00579742,0.0905365,
0.325562,0.149766,1.23151,-0.00346582,0.0485256,0.000179775,0.0859549,
0.322714,0.149737,1.23261,0.0171453,0.0443228,0.000455672,0.0642585,
0.326318,0.149451,1.23205,-0.00804049,-0.0515579,0.00409018,0.0698903,
0.327059,0.149393,1.22948,-0.0288803,-0.00832597,0.000651911,0.0889849,
0.326052,0.150467,1.22804,-0.0156527,0.0109581,-0.0116938,0.0918703,
0.32565,0.148696,1.23332,0.0576972,0.00438903,0.0193637,0.0914774,
0.326613,0.150167,1.23384,0.00599136,-0.0110901,-0.0169447,0.0868101,
0.325021,0.150706,1.22988,-0.0494135,0.0198969,-0.00673508,0.0800294,
0.323579,0.149586,1.23327,0.0371432,0.0158286,0.0122966,0.0911002,
0.321634,0.149817,1.23387,0.00677462,0.0220057,-0.00261736,0.0883869,
0.327429,0.149617,1.23638,0.0341619,-0.0787939,0.00272244,0.0735524,
0.323214,0.149371,1.23636,-0.000223265,0.0490293,0.0028631,0.0859636,
0.324358,0.149588,1.23397,-0.0354043,-0.016949,-0.00322092,0.0674662,
0.325248,0.148964,1.23385,-0.00161328,-0.0124239,0.00869819,0.0716758,
0.326899,0.149629,1.23005,-0.0542394,-0.0235038,-0.00945722,0.0702231,
0.323541,0.149292,1.23133,0.0144683,0.0379074,0.0038043,0.0885813,
0.322578,0.14898,1.23347,0.0297431,0.0133971,0.00432932,0.0718948,
0.328673,0.150104,1.22734,-0.0652012,-0.0648596,-0.0119621,0.0939744,
0.330085,0.149806,1.22565,-0.0176337,-0.0147886,0.00313022,0.0954892,
0.334127,0.149076,1.22549,-0.00169216,-0.0427246,0.00770891,0.0946116,
