-0.0491788,0.152995,0.77074,-0.0129383,0.0207583,0.000941207,
-0.0492385,0.155827,0.769861,-0.00911291,0.000618718,-0.0293403,
-0.0485479,0.153964,0.770518,0.00958168,-0.0100698,0.0271682,
-0.0490048,0.153637,0.770338,-0.00162078,0.004108,0.0029433,
-0.0477681,0.153681,0.771087,0.0113405,-0.0187106,-0.000674341,
-0.0476795,0.153348,0.771766,0.0108596,-0.00141834,0.0053333,
-0.0496665,0.154053,0.770453,-0.0117679,0.0178076,-0.00632436,
-0.0487866,0.15336,0.770368,-0.00136539,-0.0141946,0.0111868,
-0.0484892,0.154412,0.771041,0.00560209,-0.0024781,-0.00876717,
-0.0482685,0.154234,0.770156,-0.00733375,-0.00182834,0.00147628,
-0.0486656,0.153758,0.770316,0.00217692,0.00538351,0.00645016,
-0.0485907,0.153393,0.770769,0.00686333,-0.00113341,0.00553228,
-0.0501278,0.153659,0.770504,-0.00266207,0.0154371,-0.00267165,
-0.047548,0.15218,0.771485,0.0143185,-0.0376719,0.0215907,
-0.049207,0.153512,0.771037,-0.00393408,0.0145765,-0.0117008,
-0.04851,0.153132,0.772024,0.0160654,-0.011341,0.00618043,
-0.0480892,0.153341,0.770621,-0.0231588,-0.00694415,-0.00344328,
-0.0479725,0.154759,0.771303,0.0113224,-0.0019364,-0.0235428,
-0.0485629,0.152091,0.771194,-0.00169022,0.00921332,0.0416437,
-0.0491605,0.152436,0.771287,0.00154397,0.00998686,-0.00577195,
-0.0487907,0.153501,0.770691,-0.00520918,-0.00323398,-0.00931336,
-0.0489709,0.154771,0.770664,-0.000404659,0.00266014,-0.0187443,
-0.0492537,0.153124,0.770748,0.000721516,0.00241776,0.0140829,
-0.0483523,0.153536,0.771363,0.0100531,-0.0147486,-0.00675264,
-0.0485496,0.154037,0.7704,-0.0157546,0.00322993,-0.00818922,
-0.0488173,0.153436,0.770631,0.00372773,0.00431803,0.00969262,
-0.0493264,0.153546,0.770975,0.00572385,0.00846926,-0.00183382,
-0.0469165,0.1528,0.771287,0.00498006,-0.0385052,0.0119244,
-0.0491968,0.152816,0.770851,-0.00635508,0.033236,-0.000232614,
-0.0487308,0.152805,0.771191,0.00316604,-0.00434119,0.000100917,
-0.0481813,0.153866,0.770954,-0.00347518,-0.00806743,-0.0155801,
-0.0494072,0.153366,0.770836,-0.00108054,0.0112294,0.00458314,
-0.0490354,0.152991,0.770581,-0.00392413,-0.00571342,0.00576117,
-0.048079,0.154111,0.771227,0.0056821,-0.00840826,-0.00984594,
-0.048227,0.154202,0.770464,-0.0112377,0.00218078,-0.00135147,
-0.0481783,0.153531,0.771673,0.0155402,-0.000626122,0.00862685,
-0.048952,0.153789,0.771152,-0.00536448,0.0079607,-0.00265418,
-0.0471365,0.153692,0.771324,0.00249482,-0.0262583,0.00140258,
-0.0488542,0.153853,0.771792,0.00422855,0.0155159,-0.00145084,
-0.0480904,0.153227,0.770755,-0.0169317,-0.0124652,0.010215,
-0.0487167,0.153096,0.771317,0.00914911,0.0101945,0.00212527,
-0.0475976,0.154022,0.771187,-0.00202557,-0.0174778,-0.0144529,
-0.0480727,0.154445,0.771009,-0.00297965,0.00792725,-0.00705554,
-0.0482065,0.153495,0.77126,0.00399413,0.00212268,0.0150643,
-0.0480727,0.152676,0.771059,-0.00325025,-0.00215628,0.0132031,
-0.048619,0.153487,0.771508,0.00407227,0.00495566,-0.00735426,
-0.048655,0.153911,0.770608,-0.0135432,0.000541041,-0.00637434,
-0.0480414,0.155516,0.771699,0.009462,-0.00532134,-0.0139206,
-0.0490106,0.152244,0.771418,-0.00439646,0.0151652,0.0511981,
-0.0483644,0.154256,0.771041,-0.00588353,-0.0101002,-0.0314498,
-0.0482887,0.153064,0.771071,0.000457986,-0.0011773,0.0185371,
-0.0491873,0.153224,0.770567,-0.00464257,0.00828769,-0.00147715,
-0.0500375,0.153414,0.770547,-0.000331077,0.0136877,-0.00305598,
-0.0483749,0.154167,0.770881,0.00551523,-0.0274272,-0.0124238,
-0.0481238,0.152241,0.771604,0.0120893,-0.00419917,0.0322143,
-0.0489883,0.153569,0.77097,-0.0105121,0.0143277,-0.0220166,
-0.0489082,0.153326,0.771147,0.00297295,-0.00134251,0.0040737,
-0.0479447,0.154778,0.771163,0.000134965,-0.00807993,-0.0121755,
-0.0493152,0.154304,0.771195,0.000482861,0.0205222,0.00709296,
-0.0480225,0.153537,0.769827,-0.0118478,-0.0111951,0.00664398,
-0.0494076,0.153511,0.769924,0.00152813,0.0219881,0.000407816,
-0.0476097,0.153048,0.770918,0.016524,-0.0298663,0.00770459,
-0.0483117,0.15378,0.771551,0.0102758,0.0114045,-0.0118921,
-0.0489076,0.154449,0.771405,-0.00240715,0.00984238,-0.0110466,
-0.0479508,0.152965,0.770571,-0.0136273,-0.0156315,0.0242307,
-0.0476901,0.153987,0.770698,0.00209071,-0.00430618,-0.0168761,
-0.0487661,0.154903,0.770746,0.000427968,0.0095493,-0.00812835,
-0.0483761,0.153555,0.771206,0.00674011,-0.00571338,0.0197503,
-0.0481512,0.154518,0.770477,-0.00634083,-0.00195608,-0.0083835,
-0.0484922,0.153857,0.77127,0.012806,0.00550136,0.0106712,
-0.0484056,0.153811,0.771573,0.00505307,-0.00144492,0.000768405,
-0.0492111,0.153317,0.771248,-0.00522819,0.0129355,0.0079325,
-0.0476265,0.152754,0.771534,0.00476787,-0.0264012,0.00937684,
-0.0485957,0.153739,0.771036,-0.00787633,0.0153437,-0.0155871,
-0.0481895,0.152442,0.771095,0.000515424,-0.0035559,0.0113511,
-0.0491817,0.153559,0.771493,0.00580676,0.0144793,-0.0162969,
-0.0484207,0.154134,0.770522,-0.00865081,-0.00677897,-0.00512131,
-0.0494715,0.153617,0.770567,0.000725053,0.0170665,0.00839837,
-0.0476531,0.153561,0.771319,0.0125525,-0.030331,0.000924836,
-0.0479116,0.153345,0.77155,0.00360326,0.0040294,0.00336685,
-0.0493901,0.154563,0.770339,-0.0191155,0.0233199,-0.0192184,
-0.0477948,0.15313,0.771553,0.0107599,-0.0141289,0.0126957,
-0.0479186,0.15385,0.771294,-0.00435181,0.00208048,-0.0121065,
-0.0483732,0.153559,0.771124,-0.00273953,0.00731554,0.00468506,
-0.0479477,0.153982,0.77094,-0.00298164,-0.00688347,-0.006842,
-0.0476926,0.153567,0.770652,-0.00479776,-0.00425339,0.00693027,
-0.0489196,0.153559,0.770664,0.000184636,0.0200037,0.000120742,
-0.0486014,0.153527,0.770701,0.000276131,-0.0023401,0.000238109,
-0.048686,0.154149,0.770392,-0.00296478,0.000813217,-0.00597378,
-0.0483847,0.154609,0.770791,0.00581155,-0.00439244,-0.00670614,
-0.0486392,0.154045,0.771121,0.00304523,0.00234729,0.00519621,
-0.0494338,0.153571,0.77094,-0.00269942,0.0118108,0.00704577,
-0.048253,0.153659,0.771268,0.00290843,-0.0104439,-0.000773367,
-0.0481508,0.154046,0.770754,-0.0084323,-0.00167324,-0.00634668,
-0.0482699,0.154437,0.770979,0.00372052,0.00196605,-0.00644207,
-0.048178,0.153668,0.770503,-0.00742274,-0.00143461,0.0119972,
-0.0489036,0.152527,0.770764,0.00436374,0.0121418,0.0191025,
-0.0488928,0.153875,0.770905,0.00228902,-0.000175794,-0.0219806,
-0.0492019,0.153646,0.771101,0.00328679,0.00516074,0.00381817,
-0.0481442,0.153214,0.771743,0.00550423,-0.00908091,0.00371226,
-0.048843,0.154259,0.7702,-0.0228706,0.0103621,-0.015491,
-0.0485515,0.153666,0.771004,0.0070078,-0.00254165,0.00516893,
-0.0482164,0.1542,0.770349,-0.0103242,-0.00528025,-0.00841698,
-0.0481992,0.153111,0.771814,0.0240496,-0.000282076,0.0178752,
-0.0485787,0.15309,0.771116,-0.0108799,0.00591554,0.000331199,
-0.0485422,0.154002,0.771227,0.00189386,-0.000619405,-0.0154475,
-0.0493127,0.152378,0.771515,0.00478347,0.0128379,0.0270519,
-0.0488873,0.153842,0.771525,8.90496e-05,-0.00378292,-0.0130133,
-0.0491733,0.153972,0.771796,0.00412197,0.00433783,-0.0019769,
-0.0474124,0.152999,0.771031,-0.00668602,-0.0153755,0.00849258,
-0.0483578,0.153277,0.771257,0.00356032,0.0148461,-0.00436219,
-0.0482943,0.15364,0.771705,0.00755191,-0.00107273,-0.00612933,
-0.0497062,0.153681,0.770551,-0.0185663,0.0227165,-0.000649486,
-0.0494211,0.153178,0.770347,-0.00338328,-0.0047341,0.00833867,
-0.0485514,0.15331,0.771292,0.0153336,-0.0141158,-0.0021305,
-0.048401,0.153453,0.770238,-0.00912902,-0.00130249,-0.00123851,
-0.0477344,0.154313,0.771559,0.0195437,-0.00986216,-0.0127188,
-0.0481141,0.152891,0.771237,-0.00283032,0.00334084,0.0125084,
-0.0483105,0.153803,0.771199,-0.000598735,0.00309315,-0.0143567,
-0.049226,0.153642,0.770614,-0.00501488,0.00784283,0.00138061,
-0.0482632,0.153771,0.771456,0.0129265,-0.0147759,-0.00198534,
-0.0477928,0.15501,0.771236,-0.00178718,-0.0038255,-0.0100751,
-0.0483428,0.153603,0.770964,-0.00441769,0.00892264,0.022817,
-0.0483177,0.153906,0.771676,0.00613385,-0.000216289,-0.00260509,
-0.0495674,0.154154,0.770207,-0.0219043,0.0186382,-0.00369761,
-0.0480745,0.153466,0.771735,0.0196304,-0.0191877,0.00883754,
-0.0487335,0.152974,0.771582,-0.00166353,0.00715664,0.00534707,
-0.0476252,0.153234,0.771392,-0.00276062,-0.016141,-0.00378977,
-0.0484443,0.15397,0.771064,-0.00295675,0.00737245,-0.00662585,
-0.0482258,0.154586,0.770698,-0.00597307,-0.00357313,-0.0100776,
-0.0494451,0.153851,0.77094,0.00400157,0.0201926,0.012175,
-0.0488636,0.154639,0.771127,0.00313633,-0.00977992,-0.0132485,
-0.0488694,0.153349,0.770778,-0.00545422,9.14209e-05,0.0202066,
-0.0488957,0.15335,0.770565,-0.0035516,0.000437999,-2.38029e-05,
-0.0477666,0.153059,0.77136,0.0125828,-0.0178601,0.00459788,
-0.0492859,0.153415,0.770571,-0.00686556,0.0132108,-0.00309642,
-0.0486012,0.154269,0.77136,0.0116407,-0.0100986,-0.0125914,
-0.0479141,0.154281,0.770685,-0.0060341,-0.00613935,-0.000102521,
-0.0489034,0.152802,0.770773,0.00146128,0.0163322,0.0244159,
-0.0489614,0.15243,0.771287,0.00854839,0.000965427,0.00617987,
-0.047503,0.154166,0.770785,-0.00819412,-0.0238058,-0.0283289,
-0.0484517,0.154879,0.770423,-0.00600608,0.0157394,-0.011824,
-0.0487093,0.152798,0.770742,0.00484833,0.00390504,0.0315542,
-0.0490492,0.152547,0.771362,0.00543322,0.00298166,0.00219806,
-0.0494509,0.153302,0.772087,0.0104265,0.005777,-0.0108537,
-0.0490512,0.153392,0.771083,-0.00895875,-0.00356502,-0.000800705,
-0.0485125,0.153814,0.771356,0.00426388,-0.00838978,-0.00657522,
-0.0479933,0.152283,0.771656,0.00479275,-0.00830136,0.0244741,
-0.0489347,0.154119,0.77093,-0.00647767,0.00839539,-0.0163756,
-0.0491905,0.154358,0.770428,-0.008178,0.00417046,-0.00388999,
-0.0483956,0.152911,0.77117,0.0118956,-0.0127455,0.0232019,
-0.0491059,0.154782,0.770167,-0.00844195,0.00597909,-0.0157549,
-0.0480192,0.152577,0.771899,0.0253199,-0.0158885,0.0322462,
-0.0484994,0.153267,0.772044,0.00126019,0.00417652,-0.00600159,
-0.0489234,0.153934,0.770989,-0.0171132,0.0068768,-0.0108254,
-0.0485963,0.153428,0.770824,-0.00275135,-0.00546838,0.00846306,
-0.049178,0.153161,0.770478,-0.00562334,0.00944409,0.0043392,
-0.0474243,0.153804,0.771294,0.0135283,-0.0290774,-0.0106547,
-0.048819,0.154468,0.770599,-0.011236,0.0225409,-0.0107387,
-0.048113,0.153644,0.771035,0.00382088,-0.00618357,0.00721368,
-0.0484583,0.153218,0.770906,-0.00195444,0.00524905,0.00647788,
-0.0484604,0.153054,0.771361,0.00395127,1.83313e-05,0.00143101,
-0.0475353,0.153873,0.771616,0.00414595,-0.0150126,-0.013291,
-0.0486987,0.15352,0.771339,-0.00462472,0.0193821,0.00587648,
-0.0492261,0.153752,0.770963,-0.00607137,0.0085181,-0.00375237,
-0.0486796,0.153606,0.771034,0.00119118,-0.00907883,0.00243261,
-0.0483292,0.153827,0.772034,0.0163752,-0.00574203,-0.00361767,
-0.0488567,0.153149,0.771003,-0.00880141,0.004506,0.0057856,
-0.0491195,0.153298,0.771752,0.0111946,0.00392816,-0.00222048,
-0.0489348,0.153603,0.77102,-0.00641118,-0.00161642,-0.00267141,
-0.0485015,0.153861,0.770471,-0.00882526,-0.00697178,-0.0041494,
-0.0477971,0.152936,0.771351,0.00735391,-0.00588781,0.00773205,
-0.0491892,0.153756,0.770626,-0.011332,0.021768,-0.0128187,
-0.0481722,0.154533,0.770999,0.00281305,-0.00766769,-0.00585842,
-0.0483259,0.154684,0.770744,-0.00389067,0.00234535,-0.00230949,
-0.0488771,0.153133,0.771357,0.00608595,0.00547891,0.0154216,
-0.0483526,0.153637,0.770866,-0.00733818,-0.00784193,-0.00754559,
-0.0485417,0.153064,0.770521,-0.00535896,0.0029383,0.00891069,
-0.0489001,0.15372,0.770783,0.00245123,0.00334721,-0.00612766,
-0.0478244,0.153495,0.77106,0.00398202,-0.0155025,0.00324699,
-0.0483986,0.153144,0.77088,-0.00161405,0.00516073,0.00315231,
-0.0489014,0.153371,0.770605,-0.00438048,0.00799929,-0.00360678,
-0.0484311,0.153107,0.771264,0.0107953,-0.00770756,0.0043167,
-0.048199,0.153726,0.771122,-0.00232448,-0.00381174,-0.0101552,
-0.0480739,0.1531,0.77142,0.00478558,-0.00201188,0.0100505,
-0.0493939,0.153371,0.771074,-0.00573777,0.0219047,-0.00449669,
-0.0487595,0.153635,0.771214,0.00229977,-0.0104118,-0.0043298,
-0.0480508,0.152706,0.771399,0.00160366,-0.00615691,0.0080688,
-0.0480014,0.153139,0.771337,-0.000883014,-0.000708091,-0.00621148,
-0.0481769,0.153894,0.771108,-0.00204542,0.00156832,-0.00674669,
-0.0488328,0.154585,0.770559,-0.00905537,0.0108227,-0.0113952,
-0.0483331,0.15282,0.770623,0.00106641,-0.00841061,0.0296998,
-0.0485546,0.152937,0.770835,0.00342501,0.00358428,-0.0018895,
-0.0486708,0.152549,0.771016,0.00301133,0.00192228,0.00641474,
-0.0488064,0.15379,0.769777,-0.0200468,0.00219417,-0.0200687,
-0.0483434,0.152616,0.771554,0.0152115,-0.00396395,0.0100485,
-0.0479503,0.153103,0.770866,-0.0102462,-0.00585349,-0.00724706,
-0.0487494,0.152891,0.771048,0.00161054,0.00709099,0.00187698,
-0.0483223,0.153838,0.770743,-0.00500372,-0.00700499,-0.0155241,
-0.0481948,0.15388,0.770434,-0.00530778,-0.002196,-0.000732772,
-0.0489948,0.154256,0.771042,0.00973048,0.0128182,-0.00601363,
-0.0484694,0.153958,0.771063,0.000357197,-0.00874543,0.00495611,
-0.0484317,0.153378,0.770837,-0.00364936,-0.000607826,0.00933864,
-0.047523,0.153756,0.770985,0.00125273,-0.00769141,-0.00319717,
-0.0493735,0.152813,0.770679,-0.00471305,0.0285392,0.0145328,
-0.0477823,0.152691,0.771607,0.0080199,-0.0137443,0.00105687,
-0.0484767,0.154363,0.770338,-0.0207938,0.0113743,-0.0273881,
-0.0486636,0.15408,0.770404,0.000551139,0.00155532,0.0023535,
-0.0485734,0.154427,0.770556,0.00226484,-0.00134159,-0.00515997,
-0.0481292,0.153996,0.770306,-0.00219932,-0.00389773,0.00378553,
-0.0487317,0.154056,0.77118,0.0143796,0.00991063,-0.00099284,
-0.0483053,0.153583,0.770967,-0.00356452,-0.00714382,0.00792781,
-0.0490758,0.154191,0.770281,-0.0107941,0.0121241,-0.00957177,
-0.0485287,0.153533,0.770846,0.00928772,-0.00899298,0.0108138,
-0.0480298,0.153503,0.771176,0.00536765,-0.00810772,0.000495651,
-0.048367,0.154124,0.770931,-0.00212754,0.00292627,-0.00539036,
-0.0477613,0.1529,0.770798,-0.00200695,-0.00911983,0.0184253,
-0.0484936,0.153737,0.770909,0.000974521,0.00640572,-0.00732182,
-0.0480176,0.152706,0.771626,0.0114911,-0.00763649,0.016545,
-0.0472952,0.154174,0.770863,-0.0126865,-0.0120108,-0.0244106,
-0.0493074,0.154159,0.770454,-0.00643834,0.0317028,0.00025003,
-0.0477884,0.153425,0.772037,0.0255011,-0.0244659,0.0118191,
-0.0493294,0.153387,0.771505,-0.00856815,0.0247896,0.000599751,
-0.0486853,0.15282,0.77136,-0.00224485,-0.0100354,0.00884866,
-0.0483963,0.15278,0.771752,0.0036202,-0.00267404,0.000368168,
-0.0487298,0.153695,0.771286,-0.00689702,0.00493911,-0.0135496,
-0.0487369,0.152928,0.771121,-0.00140114,5.99653e-05,0.00652291,
-0.0482817,0.152432,0.77143,0.00496578,-0.00732571,0.00798798,
-0.0471151,0.153653,0.771984,0.00916137,-0.019299,-0.0201999,
-0.0490504,0.154718,0.770839,-0.0183715,0.031057,-0.0170907,
-0.0485114,0.153805,0.770859,0.000324385,-0.00878251,0.0148749,
-0.0482089,0.154166,0.77019,-0.0100103,-0.00452921,-0.00541078,
-0.0480849,0.153507,0.771048,0.00818224,-0.00118359,0.00629141,
-0.0485143,0.153399,0.770789,-0.00390891,0.00648274,0.00163366,
-0.0485532,0.154988,0.770076,-0.00626239,0.000341459,-0.01397,
-0.0480681,0.15394,0.770184,0.00176305,-0.00791865,0.0171165,
-0.0494353,0.153497,0.770275,0.00148393,0.0223061,0.00722077,
-0.0476951,0.154104,0.771142,0.0130162,-0.0261399,-0.00911172,
-0.0483159,0.152793,0.771216,0.00124253,0.0103771,0.0219091,
-0.0487596,0.153941,0.770581,-0.00491674,0.00343374,-0.00888127,
-0.0481906,0.153618,0.771371,0.0126999,-0.00914469,0.00519222,
-0.0480128,0.1537,0.771128,-0.00223655,-0.00163506,-0.000753782,
-0.0486449,0.1532,0.770855,-0.00229235,0.00531661,0.00420336,
-0.0489996,0.154885,0.770655,-0.00283687,0.00503957,-0.0239396,
-0.0494997,0.153532,0.770537,-0.00111669,0.0047344,0.0128084,
-0.0487721,0.153317,0.770959,0.00633619,-0.0109279,0.0032283,
-0.0480494,0.152914,0.771511,0.00744663,-0.00975293,0.00543938,
-0.0472733,0.152715,0.771527,0.000164312,-0.00783696,0.0020071,
-0.0485054,0.153031,0.770085,-0.021693,0.0185254,-0.00475515,
-0.0488281,0.154539,0.770501,0.00358618,0.00278145,-0.0129974,
-0.0483197,0.153725,0.770908,0.00629384,-0.00785171,0.0125679,
-0.0483176,0.153919,0.770831,-0.00116829,-3.20126e-05,-0.00293769,
-0.0493217,0.153648,0.770195,-0.00562024,0.00886625,0.00238896,
-0.0487991,0.153313,0.770987,0.0126703,-0.00835439,0.00535941,
-0.0488039,0.154015,0.771074,0.000747241,4.10016e-05,-0.00606721,
-0.0484426,0.153806,0.77091,-0.00247604,-0.00548226,0.00316538,
-0.0483571,0.15372,0.770994,0.00131668,-0.0013461,0.00135138,
-0.0487235,0.153179,0.770839,-0.00139167,0.00328698,0.00485776,
-0.0483698,0.153066,0.7719,0.0173017,-0.00576771,0.00183921,
-0.048016,0.154652,0.771224,-0.0108664,-0.00568833,-0.0255049,
-0.0486837,0.154577,0.770449,-0.0130144,0.011215,0.00127241,
-0.0488333,0.15447,0.770054,-0.00638666,0.00241825,0.00172171,
-0.0474665,0.15322,0.77099,0.0155318,-0.0226809,0.0207498,
-0.0479958,0.153924,0.770499,-0.00416751,0.00448922,-0.00597248,
-0.0487234,0.153456,0.770733,0.00369262,0.0114934,0.00738431,
-0.0487256,0.154222,0.770829,0.00152261,3.53092e-05,-0.0121577,
-0.0486146,0.153629,0.771217,0.00495369,-0.00141466,0.0075555,
-0.0489398,0.153017,0.771039,-0.00185007,0.00337915,0.00636824,
-0.048435,0.153749,0.770523,-0.00772807,-0.00755053,-0.010954,
-0.0480988,0.152561,0.771278,0.00670756,-0.00298413,0.0105402,
-0.0480826,0.153504,0.771567,0.00452503,-0.000254586,-0.0147868,
-0.0478829,0.152806,0.771534,-0.000533368,-0.0032673,0.0114189,
-0.048848,0.154393,0.770614,-0.0151021,0.0158358,-0.0260474,
-0.0484753,0.153402,0.771944,0.0214105,-0.00599814,0.0159492,
-0.0483276,0.1546,0.771854,-0.000752379,-0.0012305,-0.00998243,
-0.0480523,0.152824,0.770907,-0.0149409,-0.00434484,0.0280384,
-0.0492387,0.153354,0.771055,0.00133773,0.0107449,-0.00480419,
-0.0486397,0.153573,0.771271,0.00163726,-0.00453996,-0.0016603,
-0.0476249,0.153751,0.771227,-0.000608939,-0.0139345,-0.00243289,
-0.0482687,0.154497,0.770397,-0.00862487,0.00669248,-0.00776053,
-0.0496193,0.154309,0.770371,-0.0003885,0.0201437,0.00280329,
-0.0486088,0.153328,0.770854,0.00631534,-0.0132017,0.0128166,
-0.047981,0.152872,0.771501,0.00646218,-0.00627281,0.00455479,
-0.0495764,0.153411,0.770039,-0.0227694,0.0248459,-0.00838967,
-0.047885,0.154641,0.770349,0.0049196,-0.0268413,-0.0195098,
-0.0479279,0.15402,0.771202,0.0108311,0.000544004,0.0078754,
-0.0485514,0.15309,0.770798,-0.0036896,0.00569333,0.00849124,
-0.0489059,0.153449,0.770766,-0.000474602,0.00526539,-0.00532377,
-0.047699,0.154717,0.770888,0.00116637,-0.0115316,-0.0121209,
-0.0484667,0.153573,0.771765,0.0126102,0.0110391,0.0164495,
-0.0486258,0.153787,0.771501,-0.00252783,0.00152312,-0.00204723,
-0.0489706,0.154288,0.77095,-0.00845298,0.00528974,-0.00768989,
-0.0480559,0.153461,0.771144,0.00165825,-0.00782469,0.00707894,
